game_id,Position,Ref,Date_Fetched
0022000616,official3,Brandon Adair,2021-03-18
0022000617,official1,Tyler Ford,2021-03-18
0022000617,official2,Mitchell Ervin,2021-03-18
0022000617,official3,Matt Myers,2021-03-18
0022000618,official1,Scott Foster,2021-03-18
0022000618,official2,Mark Lindsay,2021-03-18
0022000618,official3,Jason Goldenberg,2021-03-18
0022000619,official1,Sean Wright,2021-03-18
0022000619,official2,Brent Barnaky,2021-03-18
0022000619,official3,CJ Washington,2021-03-18
0022000620,official1,Sean Corbin,2021-03-18
0022000620,official2,Natalie Sago,2021-03-18
0022000620,official3,Suyash Mehta,2021-03-18
0022000621,official1,Pat Fraher,2021-03-18
0022000621,official2,Nick Buchert,2021-03-18
0022000621,official3,Evan Scott,2021-03-18
0022000622,official1,Kevin Scott,2021-03-18
0022000622,official2,Leon Wood,2021-03-18
0022000622,official3,John Conley,2021-03-18
0022000623,official1,Courtney Kirkland,2021-03-18
0022000623,official2,Michael Smith,2021-03-18
0022000623,official3,Andy Nagy,2021-03-18
0022000624,official1,Zach Zarba,2021-03-18
0022000624,official2,Ben Taylor,2021-03-18
0022000624,official3,Ray Acosta,2021-03-18
0022000625,official1,John Goble,2021-03-18
0022000625,official2,Scott Twardoski,2021-03-18
0022000625,official3,Ashley Moyer-Gleich,2021-03-18
0022000626,official1,James Capers,2021-03-18
0022000626,official2,JB DeRosa,2021-03-18
0022000626,official3,Mousa Dagher,2021-03-18
0022000627,official1,James Williams,2021-03-18
0022000627,official2,Kevin Cutler,2021-03-18
0022000627,official3,Justin Van Duyne,2021-03-18
0022000628,official1,Kane Fitzgerald,2021-03-18
0022000628,official2,Dedric Taylor,2021-03-18
0022000628,official3,Jonathan Sterling,2021-03-18
0022000629,official1,Eric Lewis,2021-03-18
0022000629,official2,Derrick Collins,2021-03-18
0022000629,official3,Bennie Adams,2021-03-18
0022000630,official1,Josh Tiven,2021-03-18
0022000630,official2,Mark Ayotte,2021-03-18
0022000630,official3,Haywoode Workman,2021-03-18
0022000435,official1,Pat Fraher,2021-03-19
0022000435,official2,Tyler Ford,2021-03-19
0022000435,official3,Suyash Mehta,2021-03-19
0022000631,official1,Ken Mauer,2021-03-19
0022000631,official2,Lauren Holtkamp,2021-03-19
0022000631,official3,Ashley Moyer-Gleich,2021-03-19
0022000632,official1,Kevin Scott,2021-03-19
0022000632,official2,Leon Wood,2021-03-19
0022000632,official3,Brett Nansel,2021-03-19
0022000633,official1,Sean Wright,2021-03-19
0022000633,official2,Mitchell Ervin,2021-03-19
0022000633,official3,Evan Scott,2021-03-19
0022000634,official1,James Williams,2021-03-19
0022000634,official2,Mark Lindsay,2021-03-19
0022000634,official3,CJ Washington,2021-03-19
0022000635,official1,Zach Zarba,2021-03-19
0022000635,official2,Nick Buchert,2021-03-19
0022000635,official3,John Conley,2021-03-19
0022000636,official1,Sean Corbin,2021-03-19
0022000636,official2,Matt Boland,2021-03-19
0022000636,official3,Jacyn Goble,2021-03-19
0022000637,official1,John Goble,2021-03-19
0022000637,official2,Ben Taylor,2021-03-19
0022000637,official3,Natalie Sago,2021-03-19
0022000638,official1,Kane Fitzgerald,2021-03-19
0022000638,official2,Scott Twardoski,2021-03-19
0022000638,official3,Jonathan Sterling,2021-03-19
0022000639,official1,Eric Lewis,2021-03-19
0022000639,official2,Aaron Smith,2021-03-19
0022000639,official3,Brandon Adair,2021-03-19
0022000640,official1,Josh Tiven,2021-03-22
0022000640,official2,Mark Ayotte,2021-03-22
0022000640,official3,Bennie Adams,2021-03-22
0022000641,official1,James Capers,2021-03-22
0022000641,official2,Karl Lane,2021-03-22
0022000641,official3,Andy Nagy,2021-03-22
0022000642,official1,Tre Maddox,2021-03-22
0022000642,official2,Jacyn Goble,2021-03-22
0022000642,official3,JB DeRosa,2021-03-22
0022000643,official1,Tony Brown,2021-03-22
0022000643,official2,Brent Barnaky,2021-03-22
0022000643,official3,Phenizee Ransom,2021-03-22
0022000644,official1,Rodney Mott,2021-03-22
0022000644,official2,Dedric Taylor,2021-03-22
0022000644,official3,Haywoode Workman,2021-03-22
0022000645,official1,Zach Zarba,2021-03-22
0022000645,official2,Lauren Holtkamp,2021-03-22
0022000645,official3,Brett Nansel,2021-03-22
0022000646,official1,John Goble,2021-03-22
0022000646,official2,Natalie Sago,2021-03-22
0022000646,official3,Jonathan Sterling,2021-03-22
0022000647,official1,Pat Fraher,2021-03-22
0022000647,official2,Kevin Cutler,2021-03-22
0022000647,official3,Suyash Mehta,2021-03-22
0022000648,official1,Derrick Collins,2021-03-22
0022000648,official2,Nick Buchert,2021-03-22
0022000648,official3,Danielle Scott,2021-03-22
0022000649,official1,Bill Kennedy,2021-03-22
0022000649,official2,Ashley Moyer-Gleich,2021-03-22
0022000649,official3,CJ Washington,2021-03-22
0022000650,official1,Courtney Kirkland,2021-03-22
0022000650,official2,Leon Wood,2021-03-22
0022000650,official3,Dannica Mosher,2021-03-22
0022000651,official1,Eric Lewis,2021-03-22
0022000651,official2,Tyler Ford,2021-03-22
0022000651,official3,Scott Twardoski,2021-03-22
0022000652,official1,Kane Fitzgerald,2021-03-22
0022000652,official2,Aaron Smith,2021-03-22
0022000652,official3,Brandon Adair,2021-03-22
0022000653,official1,David Guthrie,2021-03-22
0022000653,official2,Eric Dalen,2021-03-22
0022000653,official3,Danielle Scott,2021-03-22
0022000654,official1,Ed Malloy,2021-03-22
0022000654,official2,Matt Boland,2021-03-22
0022000654,official3,Jenna Schroeder,2021-03-22
0022000655,official1,Curtis Blair,2021-03-22
0022000655,official2,Marat Kogut,2021-03-22
0022000655,official3,John Butler,2021-03-22
0022000656,official1,Ben Taylor,2021-03-22
0022000656,official2,Brent Barnaky,2021-03-22
0022000656,official3,Andy Nagy,2021-03-22
0022000657,official1,James Williams,2021-03-22
0022000657,official2,Mitchell Ervin,2021-03-22
0022000657,official3,Simone Jelks,2021-03-22
0022000658,official1,James Capers,2021-03-22
0022000658,official2,JB DeRosa,2021-03-22
0022000658,official3,Haywoode Workman,2021-03-22
0022000659,official1,Kevin Scott,2021-03-22
0022000659,official2,Karl Lane,2021-03-22
0022000659,official3,Phenizee Ransom,2021-03-22
0022000660,official1,Josh Tiven,2021-03-22
0022000660,official2,Dedric Taylor,2021-03-22
0022000660,official3,Bennie Adams,2021-03-22
0022000661,official1,Zach Zarba,2021-03-24
0022000661,official2,Derrick Collins,2021-03-24
0022000661,official3,Brett Nansel,2021-03-24
0022000662,official1,Courtney Kirkland,2021-03-24
0022000662,official2,Brian Forte,2021-03-24
0022000662,official3,Justin Van Duyne,2021-03-24
0022000663,official1,Scott Foster,2021-03-24
0022000663,official2,Sean Corbin,2021-03-24
0022000663,official3,Lauren Holtkamp,2021-03-24
0022000664,official1,Bill Kennedy,2021-03-24
0022000664,official2,Nick Buchert,2021-03-24
0022000664,official3,Nate Green,2021-03-24
0022000665,official1,Tyler Ford,2021-03-24
0022000665,official2,Aaron Smith,2021-03-24
0022000665,official3,Natalie Sago,2021-03-24
0022000666,official1,Kane Fitzgerald,2021-03-24
0022000666,official2,Tom Washington,2021-03-24
0022000666,official3,Scott Twardoski,2021-03-24
0022000667,official1,Ben Taylor,2021-03-24
0022000667,official2,Leon Wood,2021-03-24
0022000667,official3,Phenizee Ransom,2021-03-24
0022000668,official1,Curtis Blair,2021-03-24
0022000668,official2,Eric Dalen,2021-03-24
0022000668,official3,JB DeRosa,2021-03-24
0022000669,official1,Marc Davis,2021-03-24
0022000669,official2,Kevin Cutler,2021-03-24
0022000669,official3,Brandon Adair,2021-03-24
0022000670,official1,Derrick Collins,2021-03-24
0022000670,official2,Karl Lane,2021-03-24
0022000670,official3,John Butler,2021-03-24
0022000671,official1,Kevin Scott,2021-03-24
0022000671,official2,Brent Barnaky,2021-03-24
0022000671,official3,Leroy Richardson,2021-03-24
0022000672,official1,James Williams,2021-03-24
0022000672,official2,Scott Wall,2021-03-24
0022000672,official3,Bennie Adams,2021-03-24
0022000673,official1,Ed Malloy,2021-03-24
0022000673,official2,Gediminas Petraitis,2021-03-24
0022000673,official3,Danielle Scott,2021-03-24
0022000674,official1,David Guthrie,2021-03-24
0022000674,official2,Mitchell Ervin,2021-03-24
0022000674,official3,Ashley Moyer-Gleich,2021-03-24
0022000675,official1,Eric Lewis,2021-03-24
0022000675,official2,Marat Kogut,2021-03-24
0022000675,official3,Matt Myers,2021-03-24
0022000676,official1,Josh Tiven,2021-03-24
0022000676,official2,Dedric Taylor,2021-03-24
0022000676,official3,Matt Boland,2021-03-24
0022000677,official1,Tony Brothers,2021-03-24
0022000677,official2,Aaron Smith,2021-03-24
0022000677,official3,Jason Goldenberg,2021-03-24
0022000678,official1,Bill Kennedy,2021-03-26
0022000678,official2,Brian Forte,2021-03-26
0022000678,official3,Nate Green,2021-03-26
0022000679,official1,James Capers,2021-03-26
0022000679,official2,Nick Buchert,2021-03-26
0022000679,official3,Ray Acosta,2021-03-26
0022000680,official1,Scott Foster,2021-03-26
0022000680,official2,Sean Corbin,2021-03-26
0022000680,official3,Lauren Holtkamp,2021-03-26
0022000681,official1,Kane Fitzgerald,2021-03-26
0022000681,official2,Tom Washington,2021-03-26
0022000681,official3,Scott Twardoski,2021-03-26
0022000682,official1,Tony Brothers,2021-03-26
0022000682,official2,Tyler Ford,2021-03-26
0022000682,official3,Natalie Sago,2021-03-26
0022000683,official1,James Williams,2021-03-26
0022000683,official2,Gediminas Petraitis,2021-03-26
0022000683,official3,Matt Myers,2021-03-26
0022000684,official1,Curtis Blair,2021-03-26
0022000684,official2,Marat Kogut,2021-03-26
0022000684,official3,JB DeRosa,2021-03-26
0022000685,official1,Ed Malloy,2021-03-26
0022000685,official2,Kevin Cutler,2021-03-26
0022000685,official3,Scott Wall,2021-03-26
0022000686,official1,Pat Fraher,2021-03-26
0022000686,official2,Mitchell Ervin,2021-03-26
0022000686,official3,Leroy Richardson,2021-03-26
0022000687,official1,Rodney Mott,2021-03-26
0022000687,official2,Karl Lane,2021-03-26
0022000687,official3,Phenizee Ransom,2021-03-26
0022000688,official1,Marc Davis,2021-03-26
0022000688,official2,Brent Barnaky,2021-03-26
0022000688,official3,Justin Van Duyne,2021-03-26
0022000689,official1,Eric Lewis,2021-03-26
0022000689,official2,Leon Wood,2021-03-26
0022000689,official3,John Butler,2021-03-26
0022000690,official1,Derrick Collins,2021-03-26
0022000690,official2,Eric Dalen,2021-03-26
0022000690,official3,Bennie Adams,2021-03-26
0022000691,official1,Kevin Scott,2021-03-26
0022000691,official2,Aaron Smith,2021-03-26
0022000691,official3,Brett Nansel,2021-03-26
0022000692,official1,Tre Maddox,2021-03-26
0022000692,official2,Dedric Taylor,2021-03-26
0022000692,official3,Ashley Moyer-Gleich,2021-03-26
0022000693,official1,Kane Fitzgerald,2021-03-26
0022000693,official2,Scott Twardoski,2021-03-26
0022000693,official3,Mousa Dagher,2021-03-26
0022000694,official1,James Capers,2021-03-27
0022000694,official2,Lauren Holtkamp,2021-03-27
0022000694,official3,Jenna Schroeder,2021-03-27
0022000695,official1,Ed Malloy,2021-03-27
0022000695,official2,Scott Wall,2021-03-27
0022000695,official3,Simone Jelks,2021-03-27
0022000696,official1,Ken Mauer,2021-03-27
0022000696,official2,Brent Barnaky,2021-03-27
0022000696,official3,Matt Kallio,2021-03-27
0022000697,official1,Josh Tiven,2021-03-27
0022000697,official2,Brian Forte,2021-03-27
0022000697,official3,Derek Richardson,2021-03-27
0022000698,official1,Scott Foster,2021-03-27
0022000698,official2,Jonathan Sterling,2021-03-27
0022000698,official3,John Butler,2021-03-27
0022000699,official1,Sean Corbin,2021-03-27
0022000699,official2,Natalie Sago,2021-03-27
0022000699,official3,Nate Green,2021-03-27
0022000700,official1,Kevin Scott,2021-03-27
0022000700,official2,Aaron Smith,2021-03-27
0022000700,official3,Brett Nansel,2021-03-27
0022000701,official1,Tony Brothers,2021-03-27
0022000701,official2,Tyler Ford,2021-03-27
0022000701,official3,Jason Goldenberg,2021-03-27
0022000702,official1,Bill Kennedy,2021-03-27
0022000702,official2,Tom Washington,2021-03-27
0022000702,official3,Ashley Moyer-Gleich,2021-03-27
0022000703,official1,Eric Lewis,2021-03-29
0022000703,official2,Curtis Blair,2021-03-29
0022000703,official3,Andy Nagy,2021-03-29
0022000704,official1,Rodney Mott,2021-03-29
0022000704,official2,Marat Kogut,2021-03-29
0022000704,official3,Haywoode Workman,2021-03-29
0022000705,official1,Marc Davis,2021-03-29
0022000705,official2,Kevin Cutler,2021-03-29
0022000705,official3,Dannica Mosher,2021-03-29
0022000706,official1,Tre Maddox,2021-03-29
0022000706,official2,Tyler Ford,2021-03-29
0022000706,official3,Jason Goldenberg,2021-03-29
0022000707,official1,Pat Fraher,2021-03-29
0022000707,official2,Gediminas Petraitis,2021-03-29
0022000707,official3,Lauren Holtkamp,2021-03-29
0022000708,official1,Josh Tiven,2021-03-29
0022000708,official2,Mitchell Ervin,2021-03-29
0022000708,official3,CJ Washington,2021-03-29
0022000709,official1,David Guthrie,2021-03-29
0022000709,official2,Nick Buchert,2021-03-29
0022000709,official3,Brandon Schwab,2021-03-29
0022000710,official1,Scott Foster,2021-03-29
0022000710,official2,Karl Lane,2021-03-29
0022000710,official3,Robert Hussey,2021-03-29
0022000711,official1,Courtney Kirkland,2021-03-29
0022000711,official2,Brian Forte,2021-03-29
0022000711,official3,John Butler,2021-03-29
0022000712,official1,Kane Fitzgerald,2021-03-29
0022000712,official2,Natalie Sago,2021-03-29
0022000712,official3,Jonathan Sterling,2021-03-29
0022000713,official1,John Goble,2021-03-29
0022000713,official2,Brent Barnaky,2021-03-29
0022000713,official3,Jenna Schroeder,2021-03-29
0022000714,official1,Zach Zarba,2021-03-29
0022000714,official2,Derek Richardson,2021-03-29
0022000714,official3,Scott Wall,2021-03-29
0022000715,official1,Ken Mauer,2021-03-29
0022000715,official2,Scott Twardoski,2021-03-29
0022000715,official3,Suyash Mehta,2021-03-29
0022000716,official1,Kevin Scott,2021-03-29
0022000716,official2,Tom Washington,2021-03-29
0022000716,official3,Bennie Adams,2021-03-29
0022000717,official1,Tony Brothers,2021-03-29
0022000717,official2,Aaron Smith,2021-03-29
0022000717,official3,Leroy Richardson,2021-03-29
0022000718,official1,Rodney Mott,2021-03-31
0022000718,official2,Gediminas Petraitis,2021-03-31
0022000718,official3,Brandon Adair,2021-03-31
0022000719,official1,Marc Davis,2021-03-31
0022000719,official2,Kevin Cutler,2021-03-31
0022000719,official3,Haywoode Workman,2021-03-31
0022000720,official1,Bill Kennedy,2021-03-31
0022000720,official2,Mark Lindsay,2021-03-31
0022000720,official3,Matt Kallio,2021-03-31
0022000721,official1,Scott Foster,2021-03-31
0022000721,official2,Nick Buchert,2021-03-31
0022000721,official3,John Conley,2021-03-31
0022000722,official1,Courtney Kirkland,2021-03-31
0022000722,official2,Lauren Holtkamp,2021-03-31
0022000722,official3,Andy Nagy,2021-03-31
0022000723,official1,Tony Brown,2021-03-31
0022000723,official2,Brian Forte,2021-03-31
0022000723,official3,Ray Acosta,2021-03-31
0022000724,official1,Ben Taylor,2021-03-31
0022000724,official2,Mitchell Ervin,2021-03-31
0022000724,official3,CJ Washington,2021-03-31
0022000725,official1,David Guthrie,2021-03-31
0022000725,official2,Mark Ayotte,2021-03-31
0022000725,official3,Jenna Schroeder,2021-03-31
0022000726,official1,Sean Wright,2021-03-31
0022000726,official2,Natalie Sago,2021-03-31
0022000726,official3,Robert Hussey,2021-03-31
0022000727,official1,Ken Mauer,2021-03-31
0022000727,official2,Brent Barnaky,2021-03-31
0022000727,official3,Jonathan Sterling,2021-03-31
0022000728,official1,John Goble,2021-03-31
0022000728,official2,Scott Wall,2021-03-31
0022000728,official3,John Butler,2021-03-31
0022000729,official1,Tony Brothers,2021-03-31
0022000729,official2,Tom Washington,2021-03-31
0022000729,official3,Suyash Mehta,2021-03-31
0022000730,official1,Zach Zarba,2021-03-31
0022000730,official2,Michael Smith,2021-03-31
0022000730,official3,Leroy Richardson,2021-03-31
0022000731,official1,Tyler Ford,2021-04-02
0022000731,official2,Gediminas Petraitis,2021-04-02
0022000731,official3,Haywoode Workman,2021-04-02
0022000732,official1,Rodney Mott,2021-04-02
0022000732,official2,Brian Forte,2021-04-02
0022000732,official3,Matt Myers,2021-04-02
0022000733,official1,Pat Fraher,2021-04-02
0022000733,official2,Derek Richardson,2021-04-02
0022000733,official3,Phenizee Ransom,2021-04-02
0022000734,official1,Curtis Blair,2021-04-02
0022000734,official2,Eric Dalen,2021-04-02
0022000734,official3,Jason Goldenberg,2021-04-02
0022000735,official1,Tre Maddox,2021-04-02
0022000735,official2,Dedric Taylor,2021-04-02
0022000735,official3,Danielle Scott,2021-04-02
0022000736,official1,Bill Kennedy,2021-04-02
0022000736,official2,Mark Lindsay,2021-04-02
0022000736,official3,Justin Van Duyne,2021-04-02
0022000737,official1,Courtney Kirkland,2021-04-02
0022000737,official2,Nick Buchert,2021-04-02
0022000737,official3,Jenna Schroeder,2021-04-02
0022000738,official1,Tony Brown,2021-04-02
0022000738,official2,Ray Acosta,2021-04-02
0022000738,official3,Ashley Moyer-Gleich,2021-04-02
0022000739,official1,Ben Taylor,2021-04-02
0022000739,official2,Matt Boland,2021-04-02
0022000739,official3,Natalie Sago,2021-04-02
0022000740,official1,Ken Mauer,2021-04-02
0022000740,official2,Karl Lane,2021-04-02
0022000740,official3,John Conley,2021-04-02
0022000741,official1,David Guthrie,2021-04-02
0022000741,official2,Lauren Holtkamp,2021-04-02
0022000741,official3,Brandon Schwab,2021-04-02
0022000742,official1,Curtis Blair,2021-04-02
0022000742,official2,Scott Wall,2021-04-02
0022000742,official3,Andy Nagy,2021-04-02
0022000743,official1,Marc Davis,2021-04-02
0022000743,official2,Mark Ayotte,2021-04-02
0022000743,official3,Matt Kallio,2021-04-02
0022000744,official1,Zach Zarba,2021-04-02
0022000744,official2,Michael Smith,2021-04-02
0022000744,official3,John Butler,2021-04-02
0022000745,official1,Sean Wright,2021-04-02
0022000745,official2,JB DeRosa,2021-04-02
0022000745,official3,Suyash Mehta,2021-04-02
0022000746,official1,James Williams,2021-04-02
0022000746,official2,Leon Wood,2021-04-02
0022000746,official3,Leroy Richardson,2021-04-02
0022000747,official1,Scott Foster,2021-04-03
0022000747,official2,Brian Forte,2021-04-03
0022000747,official3,Robert Hussey,2021-04-03
0022000748,official1,Ed Malloy,2021-04-03
0022000748,official2,Jacyn Goble,2021-04-03
0022000748,official3,Simone Jelks,2021-04-03
0022000749,official1,Eric Lewis,2021-04-03
0022000749,official2,Derek Richardson,2021-04-03
0022000749,official3,Dannica Mosher,2021-04-03
0022000750,official1,Rodney Mott,2021-04-03
0022000750,official2,Aaron Smith,2021-04-03
0022000750,official3,Phenizee Ransom,2021-04-03
0022000751,official1,Tre Maddox,2021-04-03
0022000751,official2,Dedric Taylor,2021-04-03
0022000751,official3,Eric Dalen,2021-04-03
0022000752,official1,Marc Davis,2021-04-03
0022000752,official2,Tom Washington,2021-04-03
0022000752,official3,Matt Kallio,2021-04-03
0022000753,official1,Sean Wright,2021-04-03
0022000753,official2,JB DeRosa,2021-04-03
0022000753,official3,Brett Nansel,2021-04-03
0022000754,official1,James Williams,2021-04-03
0022000754,official2,Mark Lindsay,2021-04-03
0022000754,official3,Mousa Dagher,2021-04-03
0022000755,official1,Curtis Blair,2021-04-05
0022000755,official2,Leon Wood,2021-04-05
0022000755,official3,Danielle Scott,2021-04-05
0022000756,official1,Zach Zarba,2021-04-05
0022000756,official2,Michael Smith,2021-04-05
0022000756,official3,Justin Van Duyne,2021-04-05
0022000757,official1,Ben Taylor,2021-04-05
0022000757,official2,Matt Boland,2021-04-05
0022000757,official3,Nate Green,2021-04-05
0022000758,official1,Tony Brown,2021-04-05
0022000758,official2,Ashley Moyer-Gleich,2021-04-05
0022000758,official3,Andy Nagy,2021-04-05
0022000759,official1,Courtney Kirkland,2021-04-05
0022000759,official2,Scott Twardoski,2021-04-05
0022000759,official3,Evan Scott,2021-04-05
0022000760,official1,John Goble,2021-04-05
0022000760,official2,Marat Kogut,2021-04-05
0022000760,official3,Haywoode Workman,2021-04-05
0022000761,official1,David Guthrie,2021-04-05
0022000761,official2,Mark Ayotte,2021-04-05
0022000761,official3,Brandon Schwab,2021-04-05
0022000762,official1,Josh Tiven,2021-04-05
0022000762,official2,Aaron Smith,2021-04-05
0022000762,official3,Ray Acosta,2021-04-05
0022000763,official1,Kevin Scott,2021-04-05
0022000763,official2,Brian Forte,2021-04-05
0022000763,official3,Derek Richardson,2021-04-05
0022000764,official1,Eric Lewis,2021-04-05
0022000764,official2,Scott Wall,2021-04-05
0022000764,official3,Phenizee Ransom,2021-04-05
0022000765,official1,Kevin Cutler,2021-04-05
0022000765,official2,Dedric Taylor,2021-04-05
0022000765,official3,Eric Dalen,2021-04-05
0022000766,official1,Tre Maddox,2021-04-05
0022000766,official2,Mark Lindsay,2021-04-05
0022000766,official3,Suyash Mehta,2021-04-05
0022000767,official1,Ed Malloy,2021-04-05
0022000767,official2,Jacyn Goble,2021-04-05
0022000767,official3,Mousa Dagher,2021-04-05
0022000768,official1,John Goble,2021-04-05
0022000768,official2,Marat Kogut,2021-04-05
0022000768,official3,Simone Jelks,2021-04-05
0022000769,official1,David Guthrie,2021-04-07
0022000769,official2,Matt Boland,2021-04-07
0022000769,official3,Nate Green,2021-04-07
0022000770,official1,Tony Brown,2021-04-07
0022000770,official2,Leon Wood,2021-04-07
0022000770,official3,Brett Nansel,2021-04-07
0022000771,official1,Tony Brothers,2021-04-07
0022000771,official2,Ben Taylor,2021-04-07
0022000771,official3,CJ Washington,2021-04-07
0022000772,official1,Kevin Scott,2021-04-07
0022000772,official2,Brian Forte,2021-04-07
0022000772,official3,Brandon Schwab,2021-04-07
0022000773,official1,Curtis Blair,2021-04-07
0022000773,official2,Scott Twardoski,2021-04-07
0022000773,official3,Haywoode Workman,2021-04-07
0022000774,official1,Marc Davis,2021-04-07
0022000774,official2,Mark Ayotte,2021-04-07
0022000774,official3,Ashley Moyer-Gleich,2021-04-07
0022000775,official1,James Williams,2021-04-07
0022000775,official2,Michael Smith,2021-04-07
0022000775,official3,Bennie Adams,2021-04-07
0022000456,official1,Tre Maddox,2021-04-07
0022000456,official2,Dedric Taylor,2021-04-07
0022000456,official3,Mousa Dagher,2021-04-07
0022000776,official1,Josh Tiven,2021-04-07
0022000776,official2,Scott Wall,2021-04-07
0022000776,official3,Danielle Scott,2021-04-07
0022000777,official1,Curtis Blair,2021-04-07
0022000777,official2,Mark Lindsay,2021-04-07
0022000777,official3,Derek Richardson,2021-04-07
0022000778,official1,Tony Brothers,2021-04-07
0022000778,official2,Sean Corbin,2021-04-07
0022000778,official3,Dannica Mosher,2021-04-07
0022000779,official1,James Capers,2021-04-07
0022000779,official2,Kevin Cutler,2021-04-07
0022000779,official3,Ray Acosta,2021-04-07
0022000780,official1,Ed Malloy,2021-04-07
0022000780,official2,Gediminas Petraitis,2021-04-07
0022000780,official3,Brett Nansel,2021-04-07
0022000781,official1,Zach Zarba,2021-04-07
0022000781,official2,Marat Kogut,2021-04-07
0022000781,official3,Eric Dalen,2021-04-07
0022000782,official1,Sean Wright,2021-04-07
0022000782,official2,JB DeRosa,2021-04-07
0022000782,official3,Justin Van Duyne,2021-04-07
0022000783,official1,Eric Lewis,2021-04-07
0022000783,official2,Derrick Collins,2021-04-07
0022000783,official3,Jonathan Sterling,2021-04-07
0022000784,official1,Tony Brown,2021-04-08
0022000784,official2,Mitchell Ervin,2021-04-08
0022000784,official3,Scott Twardoski,2021-04-08
0022000785,official1,Rodney Mott,2021-04-08
0022000785,official2,Leon Wood,2021-04-08
0022000785,official3,Eric Dalen,2021-04-08
0022000786,official1,Ken Mauer,2021-04-08
0022000786,official2,Natalie Sago,2021-04-08
0022000786,official3,Haywoode Workman,2021-04-08
0022000787,official1,Pat Fraher,2021-04-08
0022000787,official2,Michael Smith,2021-04-08
0022000787,official3,John Butler,2021-04-08
0022000788,official1,Marc Davis,2021-04-08
0022000788,official2,Karl Lane,2021-04-08
0022000788,official3,Ashley Moyer-Gleich,2021-04-08
0022000789,official1,Courtney Kirkland,2021-04-08
0022000789,official2,Nick Buchert,2021-04-08
0022000789,official3,Bennie Adams,2021-04-08
0022000790,official1,Kevin Scott,2021-04-12
0022000790,official2,Mark Lindsay,2021-04-12
0022000790,official3,Mousa Dagher,2021-04-12
0022000791,official1,Ed Malloy,2021-04-12
0022000791,official2,Scott Wall,2021-04-12
0022000791,official3,Dannica Mosher,2021-04-12
0022000792,official1,Sean Corbin,2021-04-12
0022000792,official2,Scott Twardoski,2021-04-12
0022000792,official3,Jenna Schroeder,2021-04-12
0022000793,official1,James Capers,2021-04-12
0022000793,official2,Gediminas Petraitis,2021-04-12
0022000793,official3,CJ Washington,2021-04-12
0022000795,official1,Bill Kennedy,2021-04-12
0022000795,official2,Dedric Taylor,2021-04-12
0022000795,official3,Derek Richardson,2021-04-12
0022000796,official1,James Williams,2021-04-12
0022000796,official2,Jacyn Goble,2021-04-12
0022000796,official3,Evan Scott,2021-04-12
0022000797,official1,Eric Lewis,2021-04-12
0022000797,official2,Marat Kogut,2021-04-12
0022000797,official3,Nate Green,2021-04-12
0022000798,official1,Josh Tiven,2021-04-12
0022000798,official2,Derrick Collins,2021-04-12
0022000798,official3,Matt Myers,2021-04-12
0022000799,official1,Sean Wright,2021-04-12
0022000799,official2,Mark Ayotte,2021-04-12
0022000799,official3,Jonathan Sterling,2021-04-12
0022000794,official1,Marc Davis,2021-04-12
0022000794,official2,Matt Boland,2021-04-12
0022000794,official3,Brett Nansel,2021-04-12
0022000800,official1,Zach Zarba,2021-04-12
0022000800,official2,Tyler Ford,2021-04-12
0022000800,official3,Jason Goldenberg,2021-04-12
0022000801,official1,Pat Fraher,2021-04-12
0022000801,official2,Michael Smith,2021-04-12
0022000801,official3,Mitchell Ervin,2021-04-12
0022000802,official1,Josh Tiven,2021-04-12
0022000802,official2,Derrick Collins,2021-04-12
0022000802,official3,JB DeRosa,2021-04-12
0022000803,official1,Rodney Mott,2021-04-12
0022000803,official2,Nick Buchert,2021-04-12
0022000803,official3,Natalie Sago,2021-04-12
0022000804,official1,Courtney Kirkland,2021-04-12
0022000804,official2,Karl Lane,2021-04-12
0022000804,official3,Justin Van Duyne,2021-04-12
0022000805,official1,James Capers,2021-04-12
0022000805,official2,Brent Barnaky,2021-04-12
0022000805,official3,Phenizee Ransom,2021-04-12
0022000806,official1,Eric Lewis,2021-04-12
0022000806,official2,Marat Kogut,2021-04-12
0022000806,official3,Bennie Adams,2021-04-12
0022000807,official1,Kevin Scott,2021-04-12
0022000807,official2,Dedric Taylor,2021-04-12
0022000807,official3,Evan Scott,2021-04-12
0022000808,official1,Bill Kennedy,2021-04-12
0022000808,official2,Leon Wood,2021-04-12
0022000808,official3,Mousa Dagher,2021-04-12
0022000809,official1,Zach Zarba,2021-04-12
0022000809,official2,Tyler Ford,2021-04-12
0022000809,official3,Scott Twardoski,2021-04-12
0022000810,official1,Tony Brown,2021-04-12
0022000810,official2,Mark Lindsay,2021-04-12
0022000810,official3,Ashley Moyer-Gleich,2021-04-12
0022000811,official1,Ed Malloy,2021-04-12
0022000811,official2,Sean Corbin,2021-04-12
0022000811,official3,Nate Green,2021-04-12
0022000812,official1,James Williams,2021-04-12
0022000812,official2,Jacyn Goble,2021-04-12
0022000812,official3,Jenna Schroeder,2021-04-12
0022000813,official1,Sean Wright,2021-04-12
0022000813,official2,Mark Ayotte,2021-04-12
0022000813,official3,Jonathan Sterling,2021-04-12
0022000814,official1,Courtney Kirkland,2021-04-12
0022000814,official2,Karl Lane,2021-04-12
0022000814,official3,Matt Myers,2021-04-12
0022000278,official1,Kevin Cutler,2021-04-12
